ManusLfdNr,default_code,name,list_price,standard_price,categ_id/id,uom_id,uom_po_id,active,sale_ok,purchase_ok,type
08.311.01.800226050,08.311.01.800226050,Premier Polyaxial Reduction Screw 6.0 x 50,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800226540,08.311.01.800226540,Premier Polyaxial Reduction Screw 6.5 x 40,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800226545,08.311.01.800226545,Premier Polyaxial Reduction Screw 6.5 x 45,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800226550,08.311.01.800226550,Premier Polyaxial Reduction Screw 6.5 x 50,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800226555,08.311.01.800226555,Premier Polyaxial Reduction Screw 6.5 x 55,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800227540,08.311.01.800227540,Premier Polyaxial Reduction Screw 7.5 x 40,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800227545,08.311.01.800227545,Premier Polyaxial Reduction Screw 7.5 x 45,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800420600,08.311.01.800420600,SINO Rod Screw 6.0,2.0,2.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800422500,08.311.01.800422500,Premier Reduction Set screw 5.5,9.0,9.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800440008,08.311.01.800440008,Domino Connector-Long 5.5/ 5.5,31.0,31.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800440010,08.311.01.800440010,"SINO Domino Connector, Long 6.0/6.0",31.0,31.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.800914500,08.311.01.800914500,Rod-CoCr(straight) 5.5 x 500,172.0,172.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.801260001,08.311.01.801260001,Crosslink Plate -2 6.0_28-31,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.801260002,08.311.01.801260002,Crosslink Plate -2 6.0_30-35,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.801260003,08.311.01.801260003,Crosslink Plate -2 6.0_35-44,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.801270003,08.311.01.801270003,Crosslink Plate -3 6.0_35-44,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.801270004,08.311.01.801270004,Crosslink Plate -3 6.0_43-54,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.801270005,08.311.01.801270005,Crosslink Plate -3 6.0_53-73,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803287013,08.311.01.803287013,Crosslink Plate - 1/  5.5 x 65,9.0,9.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803595545,08.311.01.803595545,Premier Uniplanner Screw 5.5_45,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803595550,08.311.01.803595550,Premier Uniplanner Screw 5.5_50,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803596545,08.311.01.803596545,Premier Uniplanner Screw 6.5_45,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803596550,08.311.01.803596550,Premier Uniplanner Screw 6.5_50,68.0,68.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803716045,08.311.01.803716045,Premier Cannulated Polyaxial Pedicle Screw 6.0x45,66.0,66.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803716050,08.311.01.803716050,Premier Cannulated Polyaxial Pedicle Screw 6.0x50,66.0,66.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803716535,08.311.01.803716535,Premier Cannulated Pedicle Screw 6.5 x 35,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803716540,08.311.01.803716540,Premier Cannulated Polyaxial Pedicle Screw 6.5x40,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803716545,08.311.01.803716545,Premier Cannulated Polyaxial Pedicle Screw 6.5x45,66.0,66.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803716550,08.311.01.803716550,Premier Cannulated Polyaxial Pedicle Screw 6.5x50,66.0,66.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803717045,08.311.01.803717045,Premier Cannulated Polyaxial Pedicle Screw 7.0x45,66.0,66.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803717535,08.311.01.803717535,Premier Cannulated Polyaxial Pedicle Screw 7.5x35,66.0,66.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803845520,08.311.01.803845520,Premier Lateral Connector-1 5.5/5.5-20,28.0,28.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803845530,08.311.01.803845530,Premier Lateral Connector-1 5.5/5.5-30,28.0,28.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803845540,08.311.01.803845540,Premier Lateral Connector-1 5.5/5.5-40,28.0,28.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.803865500,08.311.01.803865500,Premier Donimo Connector-2  5.5/ 5.5,31.0,31.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804085535,08.311.01.804085535,Premier Cannulated Polyaxial Pedicle Screw 5.5 x35,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804085540,08.311.01.804085540,Premier Cannulated Polyaxial Pedicle Screw 5.5 x40,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804085545,08.311.01.804085545,Premier Cannulated Polyaxial Pedicle Screw 5.5 x45,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804086535,08.311.01.804086535,Premier Cannulated Polyaxial Pedicle Screw 6.5x35,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804086540,08.311.01.804086540,Premier Cannulated Polyaxial Pedicle Screw 6.5x40,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804086545,08.311.01.804086545,Premier Cannulated Polyaxial Pedicle Screw 6.5x45,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804086550,08.311.01.804086550,Premier Cannulated Polyaxial Pedicle Screw 6.5x50,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804105100,08.311.01.804105100,Premier MIS Rod (straight) 5.5 x 100,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804105130,08.311.01.804105130,Premier MIS ROD (Straight) 5.5 x 130,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804105150,08.311.01.804105150,Premier MIS rod (straight) 5.5 x 150,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804115040,08.311.01.804115040,Premier MIS (curved) 5.5 x 40,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804115050,08.311.01.804115050,Premier MIS Rod (curved) 5.5 x 50,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804115060,08.311.01.804115060,Premier MIS Rod (curved) 5.5 x 60,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804115070,08.311.01.804115070,Premier MIS Rod (curved) 5.5 x 70,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804115080,08.311.01.804115080,Premier MIS Rod (curved) 5.5 x 80,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.01.804115090,08.311.01.804115090,Premier MIS Rod (curved) 5.5 x 90,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005050,08.311.11.800005050,Rod(curved) 5.5 x 50,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005060,08.311.11.800005060,Rod(curved) 5.5 x 60,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005070,08.311.11.800005070,Rod(straight) 5.5 x 70,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005080,08.311.11.800005080,Rod (straight) 5.5_80,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005090,08.311.11.800005090,Rod(straight) 5.5 x 90,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005100,08.311.11.800005100,Rod(straight) 5.5 x 100,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005110,08.311.11.800005110,Rod(straight) 5.5 x 110,12.0,12.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005120,08.311.11.800005120,Premier Rod (straight) 5.5 x 120,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005250,08.311.11.800005250,Rod(straight) 5.5 x 250,25.0,25.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800005500,08.311.11.800005500,Rod(straight) 5.5_500,49.0,49.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.311.11.800440808,08.311.11.800440808,Premier Donimo Connector 5.5/ 5.5,31.0,31.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810005060,08.317.01.810005060,Premier Rod (curved) sterilized 5.5x60,17.52,17.52,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810005070,08.317.01.810005070,Premier Rod (straight) sterilized 5.5x70,17.52,17.52,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810005080,08.317.01.810005080,Premier Rod (straight) sterilized 5.5x80,17.52,17.52,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810005090,08.317.01.810005090,Premier Rod (straight) sterilized 5.5x90,17.52,17.52,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810005100,08.317.01.810005100,Premier Rod (straight) sterilized 5.5x100,17.52,17.52,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810005110,08.317.01.810005110,Premier Rod (straight) sterilized 5.5x110,17.52,17.52,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810005250,08.317.01.810005250,Premier Rod (straight) sterilized 5.5x250,33.62,33.62,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810215035,08.317.01.810215035,Premier Polyaxial Pedicle Screw sterilized 5.0x35,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810215040,08.317.01.810215040,Premier Polyaxial Pedicle Screw sterilized 5.0x40,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810215045,08.317.01.810215045,Premier Polyaxial Pedicle Screw sterilized 5.0x45,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810215535,08.317.01.810215535,Premier Polyaxial Pedicle Screw sterilized 5.5x35,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810215540,08.317.01.810215540,Premier Polyaxial Pedicle Screw sterilized 5.5x40,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810215545,08.317.01.810215545,Premier Polyaxial Pedicle Screw sterilized 5.5x45,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810215550,08.317.01.810215550,Premier Polyaxial Pedicle Screw sterilized 5.5x50,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810216035,08.317.01.810216035,Premier Polyaxial Pedicle Screw sterilized 6.0x35,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810216040,08.317.01.810216040,Premier Polyaxial Pedicle Screw sterilized 6.0x40,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810216045,08.317.01.810216045,Premier Polyaxial Pedicle Screw sterilized 6.0x45,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810216050,08.317.01.810216050,Premier Polyaxial Pedicle Screw sterilized 6.0x50,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810216535,08.317.01.810216535,Premier Polyaxial Pedicle Screw sterilized 6.5x35,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810216540,08.317.01.810216540,Premier Polyaxial Pedicle Screw sterilized 6.5x40,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810216545,08.317.01.810216545,Premier Polyaxial Pedicle Screw sterilized 6.5x45,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810216550,08.317.01.810216550,Premier Polyaxial Pedicle Screw sterilized 6.5x50,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810217040,08.317.01.810217040,Premier Polyaxial Pedicle Screw sterilized 7.0x40,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810217045,08.317.01.810217045,Premier Polyaxial Pedicle Screw sterilized 7.0x45,62.86,62.86,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810217075,08.317.01.810217075,Premier Polyaxial Pedicle Screw sterilized 7.0x75,64.56,64.56,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810217575,08.317.01.810217575,Premier Polyaxial Pedicle Screw sterilized 7.5x75,64.56,64.56,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810217580,08.317.01.810217580,Premier Polyaxial Pedicle Screw sterilized 7.5x80,64.56,64.56,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810218075,08.317.01.810218075,Premier Polyaxial Pedicle Screw sterilized 8.0x75,64.56,64.56,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810218080,08.317.01.810218080,Premier Polyaxial Pedicle Screw sterilized 8.0x80,64.56,64.56,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810218085,08.317.01.810218085,Premier Polyaxial Pedicle Screw sterilized 8.0x85,64.56,64.56,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810218575,08.317.01.810218575,Premier Polyaxial Pedicle Screw sterilized 8.5x75,64.56,64.56,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810218580,08.317.01.810218580,Premier Polyaxial Pedicle Screw sterilized 8.5x80,64.56,64.56,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810218585,08.317.01.810218585,Premier Polyaxial Pedicle Screw sterilized 8.5x85,64.56,64.56,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810224535,08.317.01.810224535,Premier Polyaxial Reduction Screw sterili. 4.5x35,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810224540,08.317.01.810224540,Premier Polyaxial Reduction Screw sterili. 4.5x40,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810225035,08.317.01.810225035,Premier Polyaxial Reduction Screw sterili. 5.0x35,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810225040,08.317.01.810225040,Premier Polyaxial Reduction Screw sterili. 5.0x40,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810225045,08.317.01.810225045,Premier Polyaxial Reduction Screw sterili. 5.0x45,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810225530,08.317.01.810225530,Premier Polyaxial Reduction Screw sterili. 5.5x30,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810225535,08.317.01.810225535,Premier Polyaxial Reduction Screw sterili. 5.5x35,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810225540,08.317.01.810225540,Premier Polyaxial Reduction Screw sterili. 5.5x40,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810225545,08.317.01.810225545,Premier Polyaxial Reduction Screw sterili. 5.5x45,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810226540,08.317.01.810226540,Premier Polyaxial Reduction Screw sterili. 6.5x40,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810226545,08.317.01.810226545,Premier Polyaxial Reduction Screw sterili. 6.5x45,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810226550,08.317.01.810226550,Premier Polyaxial Reduction Screw sterili. 6.5x50,73.74,73.74,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810422500,08.317.01.810422500,Premier Reduction Set screw sterilized 5.5x500,11.3,11.3,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.810440808,08.317.01.810440808,Donimo Connector sterilized 5.5/5.5,37.58,37.58,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.813596545,08.317.01.813596545,Premier Uniplanner Screw sterilized 6.5x45,72.89,72.89,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.813596550,08.317.01.813596550,Premier Uniplanner Screw sterilized 6.5x50,72.89,72.89,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.813845520,08.317.01.813845520,Premier Lateral Connector-1 sterilized 5.5/5.5-20,32.77,32.77,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.813845530,08.317.01.813845530,Premier Lateral Connector-1 sterilized 5.5/5.5-30,32.77,32.77,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814105130,08.317.01.814105130,Premier MIS Rod (Straight) sterilized 5.5x130,17.52,17.52,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814105150,08.317.01.814105150,Premier MIS Rod(Straight) sterilized 5.5_150,17.52,17.52,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115030,08.317.01.814115030,Premier MIS Rod(Curved) sterilized 5.5_30,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115035,08.317.01.814115035,Premier MIS Rod(Curved) sterilized 5.5_35,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115040,08.317.01.814115040,Premier MIS Rod(Curved) sterilized 5.5_40,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115045,08.317.01.814115045,Premier MIS Rod(Curved) sterilized 5.5_45,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115050,08.317.01.814115050,Premier MIS Rod(Curved) sterilized 5.5_50,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115055,08.317.01.814115055,Premier MIS Rod(Curved) sterilized 5.5_55,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115060,08.317.01.814115060,Premier MIS Rod(Curved) sterilized 5.5_60,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115065,08.317.01.814115065,Premier MIS Rod(Curved) sterilized 5.5_65,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115070,08.317.01.814115070,Premier MIS Rod(Curved) sterilized 5.5_70,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115075,08.317.01.814115075,Premier MIS Rod(Curved) sterilized 5.5_75,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115080,08.317.01.814115080,Premier MIS Rod(Curved) sterilized 5.5_80,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115085,08.317.01.814115085,Premier MIS Rod(Curved) sterilized 5.5_85,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.01.814115090,08.317.01.814115090,Premier MIS Rod(Curved) sterilized 5.5_90,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.20.22000716,08.317.20.22000716,Bone Cement Filler (4.2-V)3.4,27.0,27.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.317.21.22000716,08.317.21.22000716,Bone Cement Filler 4.2-V 3.4,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
08.401.01.803970001,08.401.01.803970001,Crosslink Plate-3 5.5 x 39-45,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
